ID	Customer_ID	Month	Name	Age	SSN	Occupation	Annual_Income	Monthly_Inhand_Salary	Num_Bank_Accounts	Num_Credit_Card	Interest_Rate	Num_of_Loan	Type_of_Loan	Delay_from_due_date	Num_of_Delayed_Payment	Changed_Credit_Limit	Num_Credit_Inquiries	Credit_Mix	Outstanding_Debt	Credit_Utilization_Ratio	Credit_History_Age	Payment_of_Min_Amount	Total_EMI_per_month	Amount_invested_monthly	Payment_Behaviour	Monthly_Balance	Credit_Score
7234	15240	5	Mikex	40	944949536	Scientist	19065.32	1497.7766666666666	3	6	5	5	Not Specified, Student Loan, Home Equity Loan, Personal Loan, and Personal Loan	23	14	7.81	5	Standard	2008.06	30.09094621339511	203	Yes	76.21247400832009	20.96898279881401	Low_spent_Small_value_payments	197.32075178579743	Standard
7235	15240	6	Mikex	40	944949536	Scientist	19065.32	1497.7766666666666	3	6	5	5	Not Specified, Student Loan, Home Equity Loan, Personal Loan, and Personal Loan	23	14	7.81	5	Standard	2008.06	29.54374904660727	204	Yes	76.21247400832009	20.96898279881401	High_spent_Medium_value_payments	269.36014398210364	Standard
7236	15240	7	Mikex	40	944949536	Scientist	19065.32	1497.7766666666666	3	6	5	5	Not Specified, Student Loan, Home Equity Loan, Personal Loan, and Personal Loan	27	14	13.81	5	Standard	2008.06	39.48925223328133	205	Yes	76.21247400832009	20.96898279881401	Low_spent_Small_value_payments	288.03270987867285	Standard
7237	15240	8	Mikex	40	944949536	Scientist	19065.32	1497.7766666666666	3	6	5	5	Not Specified, Student Loan, Home Equity Loan, Personal Loan, and Personal Loan	23	15	11.81	5	Standard	2008.06	35.58670021521672	206	NM	76.21247400832009	20.96898279881401	Low_spent_Large_value_payments	260.52422868912305	Standard
7242	44625	1	Josephine Masonz	46	82174774	Entrepreneur	24585.55	2316.795833333333	3	4	14	2	Auto Loan, and Credit-Builder Loan	9	14	11.35	0	Standard	195.38	30.63404462673011	321	Yes	30.447776935964107	34.79465480814094	High_spent_Large_value_payments	397.9655633	Standard
7243	44625	2	Josephine Masonz	46	82174774	Entrepreneur	24585.55	2316.795833333333	3	4	14	2	Auto Loan, and Credit-Builder Loan	9	14	11.35	0	Standard	195.38	35.07876590765899	322	Yes	30.447776935964107	34.79465480814094	Low_spent_Small_value_payments	352.18582210185826	Standard
7244	44625	3	Josephine Masonz	46	82174774	Entrepreneur	24585.55	2316.795833333333	3	4	14	2	Auto Loan, and Credit-Builder Loan	9	14	11.35	0	Standard	195.38	37.73274571363483	323	Yes	30.447776935964107	34.79465480814094	High_spent_Medium_value_payments	392.41249301497743	Standard
7245	44625	4	Josephine Masonz	46	82174774	Entrepreneur	24585.55	2316.795833333333	3	4	14	2	Auto Loan, and Credit-Builder Loan	9	13	11.35	0	Standard	195.38	37.75461206929005	324	Yes	30.447776935964107	34.79465480814094	High_spent_Large_value_payments	390.7634103873663	Standard
7246	44625	5	Josephine Masonz	46	82174774	Entrepreneur	24585.55	2316.795833333333	3	4	14	2	Auto Loan, and Credit-Builder Loan	9	14	16.35	0	Standard	195.38	27.45654796547434	325	Yes	30.447776935964107	34.79465480814094	High_spent_Small_value_payments	410.2720136208357	Standard
7247	44625	6	Josephine Masonz	46	82174774	Entrepreneur	24585.55	2316.795833333333	3	4	14	2	Auto Loan, and Credit-Builder Loan	10	14	11.35	0	Standard	195.38	35.75935480169533	326	Yes	30.447776935964107	34.79465480814094	Low_spent_Small_value_payments	381.8456764148999	Standard
7248	44625	7	Josephine Masonz	46	82174774	Entrepreneur	24585.55	2316.795833333333	3	4	14	2	Auto Loan, and Credit-Builder Loan	9	14	11.35	0	Standard	195.38	38.48151783562333	327	Yes	30.447776935964107	34.79465480814094	Low_spent_Small_value_payments	295.64619444752225	Standard
7249	44625	8	Josephine Masonz	46	82174774	Entrepreneur	24585.55	2316.795833333333	3	4	14	2	Auto Loan, and Credit-Builder Loan	9	14	11.35	1	Standard	195.38	31.15116071593713	328	Yes	30.447776935964107	34.79465480814094	Low_spent_Large_value_payments	405.1549233235749	Standard
7254	47087	1	Samd	26	786929485	Manager	15013.73	1127.1441666666667	7	4	14	6	Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Personal Loan, Not Specified, and Payday Loan	23	12	8.22	5	Standard	1403.17	31.796689606260543	141	Yes	51.547924156742056	38.98803587	Low_spent_Small_value_payments	265.9570402247887	Standard
7255	47087	2	Samd	26	786929485	Manager	15013.73	1127.1441666666667	7	4	14	6	Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Personal Loan, Not Specified, and Payday Loan	18	7	8.22	5	Standard	1403.17	26.94834720036881	142	Yes	51.547924156742056	38.98803587	Low_spent_Small_value_payments	213.15775122948185	Standard
7256	47087	3	Samd	26	786929485	Manager	15013.73	1127.1441666666667	7	4	14	6	Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Personal Loan, Not Specified, and Payday Loan	20	9	1.2200000000000006	5	Standard	1403.17	25.55029322731448	143	NM	51.547924156742056	38.98803587	Low_spent_Small_value_payments	312.17845663744544	Standard
7257	47087	4	Samd	27	786929485	Manager	15013.73	1127.1441666666667	7	4	14	6	Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Personal Loan, Not Specified, and Payday Loan	23	9	8.22	5	Standard	1403.17	27.426279563795205	144	Yes	51.547924156742056	38.98803587	Low_spent_Small_value_payments	221.63935921709373	Standard
7258	47087	5	Samd	27	786929485	Manager	15013.73	1127.1441666666667	7	4	14	6	Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Personal Loan, Not Specified, and Payday Loan	23	12	8.22	5	Standard	1403.17	32.67643148671501	145	Yes	51.547924156742056	38.98803587	Low_spent_Small_value_payments	199.9411655072617	Standard
7259	47087	6	Samd	27	786929485	Manager	15013.73	1127.1441666666667	7	4	14	6	Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Personal Loan, Not Specified, and Payday Loan	23	7	8.22	5	Standard	1403.17	36.28518211939962	146	Yes	51.547924156742056	38.98803587	Low_spent_Small_value_payments	279.48753391122443	Standard
7260	47087	7	Samd	27	786929485	Manager	15013.73	1127.1441666666667	7	4	14	6	Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Personal Loan, Not Specified, and Payday Loan	19	9	8.22	5	Standard	1403.17	31.092715656410647	147	Yes	51.547924156742056	38.98803587	Low_spent_Medium_value_payments	301.60151730112364	Standard
7261	47087	8	Samd	27	786929485	Manager	15013.73	1127.1441666666667	7	4	14	6	Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Personal Loan, Not Specified, and Payday Loan	23	9	8.22	5	Standard	1403.17	34.97962331450225	148	Yes	51.547924156742056	38.98803587	Low_spent_Large_value_payments	273.6767523987052	Standard
7266	45704	1	Nicolacir	43	390444596	Journalist	126006.68	10693.556666666664	4	3	20	3	Personal Loan, Home Equity Loan, and Debt Consolidation Loan	13	12	7.28	0	Standard	385.8	22.989722164027448	311	Yes	239.7673292742656	72.16737026	Low_spent_Medium_value_payments	40.19842747519692	Standard
7267	45704	2	Nicolacir	44	390444596	Journalist	126006.68	10693.556666666664	4	3	20	3	Personal Loan, Home Equity Loan, and Debt Consolidation Loan	11	11	10.28	0	Standard	385.8	29.54094701502387	312	Yes	239.7673292742656	72.16737026	High_spent_Medium_value_payments	370.9129797004201	Standard
7268	45704	3	Nicolacir	44	390444596	Journalist	126006.68	10693.556666666664	4	3	20	3	Personal Loan, Home Equity Loan, and Debt Consolidation Loan	16	12	7.28	0	Standard	385.8	30.68741311246648	313	Yes	239.7673292742656	72.16737026	Low_spent_Large_value_payments	835.4814696044107	Standard
7269	45704	4	Nicolacir	44	390444596	Journalist	126006.68	10693.556666666664	4	3	20	3	Personal Loan, Home Equity Loan, and Debt Consolidation Loan	9	12	7.28	0	Standard	385.8	28.671552671002782	314	Yes	239.7673292742656	72.16737026	Low_spent_Medium_value_payments	26.76760651825816	Standard
7270	45704	5	Nicolacir	44	390444596	Journalist	126006.68	10693.556666666664	4	3	20	3	Personal Loan, Home Equity Loan, and Debt Consolidation Loan	8	12	7.28	0	Standard	385.8	34.867199936909486	315	Yes	239.7673292742656	72.16737026	High_spent_Medium_value_payments	671.2929675423994	Standard
7271	45704	6	Nicolacir	44	390444596	Journalist	126006.68	10693.556666666664	4	3	20	3	Personal Loan, Home Equity Loan, and Debt Consolidation Loan	13	12	7.28	0	Standard	385.8	27.895430482593948	316	Yes	239.7673292742656	72.16737026	High_spent_Medium_value_payments	830.8877566295697	Standard
7272	45704	7	Nicolacir	44	390444596	Journalist	126006.68	10693.556666666664	4	3	20	3	Personal Loan, Home Equity Loan, and Debt Consolidation Loan	13	11	7.28	0	Standard	385.8	38.53472433904832	317	Yes	239.7673292742656	72.16737026	Low_spent_Large_value_payments	551.8616461090056	Standard
7273	45704	8	Nicolacir	44	390444596	Journalist	126006.68	10693.556666666664	4	3	20	3	Personal Loan, Home Equity Loan, and Debt Consolidation Loan	13	13	7.28	0	Standard	385.8	39.90522241502006	318	Yes	239.7673292742656	72.16737026	High_spent_Large_value_payments	857.3182045	Standard
7278	31266	1	Sabam	49	478484669	Developer	102885.32	8643.776666666667	3	5	16	1	Personal Loan	11	13	10.31	4	Standard	605.34	22.39367942	346	Yes	74.15866353	79.74686437036993	Low_spent_Small_value_payments	222.4557807611061	Standard
7279	31266	2	Sabam	49	478484669	Developer	102885.32	8643.776666666667	3	5	16	1	Personal Loan	14	13	11.31	4	Standard	605.34	30.83825551198491	347	Yes	74.15866353	79.74686437036993	High_spent_Medium_value_payments	898.1532023416082	Standard
7280	31266	3	Sabam	49	478484669	Developer	102885.32	8643.776666666667	3	5	16	1	Personal Loan	13	13	10.31	4	Standard	605.34	28.406960520022945	348	Yes	74.15866353	79.74686437036993	High_spent_Medium_value_payments	742.0750422884382	Standard
7281	31266	4	Sabam	49	478484669	Developer	102885.32	8643.776666666667	3	5	16	1	Personal Loan	14	13	10.31	4	Standard	605.34	35.61185296765034	349	Yes	74.15866353	79.74686437036993	Low_spent_Small_value_payments	532.3874699663513	Standard
7282	31266	5	Sabam	49	478484669	Developer	102885.32	8643.776666666667	3	5	16	1	Personal Loan	14	13	10.31	4	Standard	605.34	27.65699988974228	350	Yes	74.15866353	79.74686437036993	Low_spent_Small_value_payments	584.5879767	Standard
7283	31266	6	Sabam	49	478484669	Developer	102885.32	8643.776666666667	3	5	16	1	Personal Loan	14	13	10.31	4	Standard	605.34	37.26393251916322	351	Yes	74.15866353	79.74686437036993	Low_spent_Small_value_payments	814.5845453946312	Standard
7284	31266	7	Sabam	49	478484669	Developer	102885.32	8643.776666666667	3	5	16	1	Personal Loan	14	13	10.31	4	Standard	605.34	42.06913501619052	352	Yes	74.15866353	79.74686437036993	High_spent_Large_value_payments	877.9563948884677	Standard
7285	31266	8	Sabam	49	478484669	Developer	102885.32	8643.776666666667	3	5	16	1	Personal Loan	14	14	10.31	4	Standard	605.34	31.418099791745163	353	Yes	74.15866353	79.74686437036993	High_spent_Large_value_payments	950.4721388	Standard
7290	38037	1	Freifeldo	38	817928445	Teacher	34212.01	2847.000833333333	6	5	10	3	Not Specified, Home Equity Loan, and Home Equity Loan	21	9	8.12	1	Standard	512.38	29.746346625274604	335	No	66.67641331	26.270084804365894	Low_spent_Small_value_payments	237.78389818480733	Standard
7291	38037	2	Freifeldo	38	817928445	Teacher	34212.01	2847.000833333333	6	5	10	3	Not Specified, Home Equity Loan, and Home Equity Loan	18	9	8.12	1	Standard	512.38	28.442962508977608	336	No	66.67641331	26.270084804365894	Low_spent_Small_value_payments	127.10033634685897	Standard
7292	38037	3	Freifeldo	38	817928445	Teacher	34212.01	2847.000833333333	6	5	10	3	Not Specified, Home Equity Loan, and Home Equity Loan	18	9	8.12	1	Standard	512.38	37.57055171398903	337	No	66.67641331	26.270084804365894	Low_spent_Medium_value_payments	292.6278713	Standard
7293	38037	4	Freifeldo	38	817928445	Teacher	34212.01	2847.000833333333	6	5	10	3	Not Specified, Home Equity Loan, and Home Equity Loan	18	9	8.12	1	Standard	512.38	31.85203896523492	338	No	66.67641331	26.270084804365894	High_spent_Small_value_payments	327.31686744999166	Standard
7294	38037	5	Freifeldo	38	817928445	Teacher	34212.01	2847.000833333333	6	5	10	3	Not Specified, Home Equity Loan, and Home Equity Loan	16	10	8.12	1	Standard	512.38	32.64457795122378	339	No	66.67641331	26.270084804365894	High_spent_Large_value_payments	431.7535852159525	Standard
7295	38037	6	Freifeldo	38	817928445	Teacher	34212.01	2847.000833333333	6	5	10	3	Not Specified, Home Equity Loan, and Home Equity Loan	18	9	8.12	1	Standard	512.38	28.431674292587594	340	No	66.67641331	26.270084804365894	Low_spent_Small_value_payments	261.1481566692852	Standard
7296	38037	7	Freifeldo	38	817928445	Teacher	34212.01	2847.000833333333	6	5	10	3	Not Specified, Home Equity Loan, and Home Equity Loan	18	9	8.12	1	Standard	512.38	32.200802985865536	341	No	66.67641331	26.270084804365894	Low_spent_Large_value_payments	340.77854611507166	Poor
7297	38037	8	Freifeldo	38	817928445	Teacher	34212.01	2847.000833333333	6	5	10	3	Not Specified, Home Equity Loan, and Home Equity Loan	18	9	8.12	1	Standard	512.38	27.02823304246173	342	No	66.67641331	26.270084804365894	Low_spent_Small_value_payments	391.09673595572576	Poor
7302	25841	1	Michael Ermanl	26	955396420	Entrepreneur	118487.16	9810.93	8	4	20	4	Student Loan, Home Equity Loan, Not Specified, and Credit-Builder Loan	17	20	12.76	1	Standard	140.26	33.66718197569836	376	No	301.5608682455748	170.98420089604724	High_spent_Medium_value_payments	595.3165737033771	Standard
7303	25841	2	Michael Ermanl	26	955396420	Entrepreneur	118487.16	9810.93	8	4	20	4	Student Loan, Home Equity Loan, Not Specified, and Credit-Builder Loan	15	20	9.76	1	Standard	140.26	36.90906559020144	377	No	301.5608682455748	170.98420089604724	Low_spent_Medium_value_payments	598.1049429560193	Standard
7304	25841	3	Michael Ermanl	26	955396420	Entrepreneur	118487.16	9810.93	8	4	20	4	Student Loan, Home Equity Loan, Not Specified, and Credit-Builder Loan	15	22	9.76	1	Standard	140.26	42.19925093208845	378	No	301.5608682455748	170.98420089604724	High_spent_Large_value_payments	745.5185944	Standard
7305	25841	4	Michael Ermanl	26	955396420	Entrepreneur	118487.16	9810.93	8	4	20	4	Student Loan, Home Equity Loan, Not Specified, and Credit-Builder Loan	15	20	9.76	1	Standard	140.26	36.72347393051628	379	No	301.5608682455748	170.98420089604724	High_spent_Small_value_payments	580.3173206011268	Standard
7306	25841	5	Michael Ermanl	26	955396420	Entrepreneur	118487.16	9810.93	8	4	20	4	Student Loan, Home Equity Loan, Not Specified, and Credit-Builder Loan	15	20	9.76	1	Standard	140.26	30.13918759572082	380	No	301.5608682455748	170.98420089604724	Low_spent_Large_value_payments	508.65325721261337	Standard
7307	25841	6	Michael Ermanl	26	955396420	Entrepreneur	118487.16	9810.93	8	4	20	4	Student Loan, Home Equity Loan, Not Specified, and Credit-Builder Loan	15	20	9.76	1	Standard	140.26	35.48599081175465	381	No	301.5608682455748	170.98420089604724	Low_spent_Medium_value_payments	276.1837018439545	Standard
7308	25841	7	Michael Ermanl	26	955396420	Entrepreneur	118487.16	9810.93	8	4	20	4	Student Loan, Home Equity Loan, Not Specified, and Credit-Builder Loan	15	21	9.76	1	Standard	140.26	35.46944850379572	382	No	301.5608682455748	170.98420089604724	High_spent_Medium_value_payments	758.5479308583781	Standard
7309	25841	8	Michael Ermanl	26	955396420	Entrepreneur	118487.16	9810.93	8	4	20	4	Student Loan, Home Equity Loan, Not Specified, and Credit-Builder Loan	11	17	9.76	1	Standard	140.26	31.47302517120724	383	No	301.5608682455748	170.98420089604724	High_spent_Medium_value_payments	543.1189030516382	Standard
7314	26441	1	Subhadip Sircarf	26	109190368	Mechanic	77418.52	6450.543333333334	7	9	20	7	Credit-Builder Loan, Auto Loan, Student Loan, Student Loan, Personal Loan, Personal Loan, and Auto Loan	38	21	20.05	6	Bad	3962.08	38.23495907191416	136	Yes	339.0310322831334	64.80907841864152	High_spent_Large_value_payments	411.06295244622606	Poor
7315	26441	2	Subhadip Sircarf	26	109190368	Mechanic	77418.52	6450.543333333334	7	9	20	7	Credit-Builder Loan, Auto Loan, Student Loan, Student Loan, Personal Loan, Personal Loan, and Auto Loan	38	24	16.05	6	Bad	3962.08	34.76165175204828	137	Yes	339.0310322831334	64.80907841864152	Low_spent_Medium_value_payments	373.62553641268136	Poor
7316	26441	3	Subhadip Sircarf	26	109190368	Mechanic	77418.52	6450.543333333334	7	9	20	7	Credit-Builder Loan, Auto Loan, Student Loan, Student Loan, Personal Loan, Personal Loan, and Auto Loan	34	18	17.05	6	Bad	3962.08	31.32632677905246	138	Yes	339.0310322831334	64.80907841864152	Low_spent_Large_value_payments	177.55665049526212	Poor
7317	26441	4	Subhadip Sircarf	26	109190368	Mechanic	77418.52	6450.543333333334	7	9	20	7	Credit-Builder Loan, Auto Loan, Student Loan, Student Loan, Personal Loan, Personal Loan, and Auto Loan	38	21	20.05	6	Bad	3962.08	29.66000321413567	139	Yes	339.0310322831334	64.80907841864152	Low_spent_Medium_value_payments	325.2451602723744	Poor
7318	26441	5	Subhadip Sircarf	26	109190368	Mechanic	77418.52	6450.543333333334	7	9	20	7	Credit-Builder Loan, Auto Loan, Student Loan, Student Loan, Personal Loan, Personal Loan, and Auto Loan	38	24	20.05	6	Bad	3962.08	34.949404403305145	140	NM	339.0310322831334	64.80907841864152	High_spent_Large_value_payments	410.2834554	Poor
7319	26441	6	Subhadip Sircarf	26	109190368	Mechanic	77418.52	6450.543333333334	7	9	20	7	Credit-Builder Loan, Auto Loan, Student Loan, Student Loan, Personal Loan, Personal Loan, and Auto Loan	38	21	20.05	6	Bad	3962.08	23.11099850674652	141	Yes	339.0310322831334	64.80907841864152	High_spent_Large_value_payments	467.9920952178306	Poor
7320	26441	7	Subhadip Sircarf	26	109190368	Mechanic	77418.52	6450.543333333334	7	9	20	7	Credit-Builder Loan, Auto Loan, Student Loan, Student Loan, Personal Loan, Personal Loan, and Auto Loan	38	18	20.05	9	Bad	3962.08	28.246876550447286	142	Yes	339.0310322831334	64.80907841864152	High_spent_Large_value_payments	404.9302637352884	Poor
7321	26441	8	Subhadip Sircarf	26	109190368	Mechanic	77418.52	6450.543333333334	7	9	20	7	Credit-Builder Loan, Auto Loan, Student Loan, Student Loan, Personal Loan, Personal Loan, and Auto Loan	38	23	20.05	9	Bad	3962.08	23.412148890983463	143	Yes	339.0310322831334	64.80907841864152	High_spent_Large_value_payments	405.6012579016018	Poor
7326	49609	1	Jessica Toonkelx	45	85101065	Architect	24199.24	1951.6033333333328	3	7	6	1	Credit-Builder Loan	26	14	0.67	2	Good	784.35	36.687086260397294	253	No	13.886305431201704	14.577634931889046	High_spent_Large_value_payments	398.5406792616735	Good
7327	49609	2	Jessica Toonkelx	46	85101065	Architect	24199.24	1951.6033333333328	3	7	6	1	Credit-Builder Loan	26	14	0.67	2	Good	784.35	34.004875152269776	254	No	13.886305431201704	14.577634931889046	High_spent_Small_value_payments	405.015188	Good
7328	49609	3	Jessica Toonkelx	46	85101065	Architect	24199.24	1951.6033333333328	3	7	6	1	Credit-Builder Loan	26	17	0.67	2	Good	784.35	32.68423992148713	255	No	13.886305431201704	14.577634931889046	High_spent_Medium_value_payments	373.7294675669333	Good
7329	49609	4	Jessica Toonkelx	46	85101065	Architect	24199.24	1951.6033333333328	3	7	6	1	Credit-Builder Loan	26	14	0.67	2	Good	784.35	29.912842700385536	256	No	13.886305431201704	14.577634931889046	High_spent_Small_value_payments	352.0316859332655	Good
7330	49609	5	Jessica Toonkelx	46	85101065	Architect	24199.24	1951.6033333333328	3	7	6	1	Credit-Builder Loan	28	12	1.67	2	Good	784.35	34.766540252609055	257	No	13.886305431201704	14.577634931889046	High_spent_Medium_value_payments	392.5004253166014	Good
7331	49609	6	Jessica Toonkelx	46	85101065	Architect	24199.24	1951.6033333333328	3	7	6	1	Credit-Builder Loan	26	14	0.67	2	Good	784.35	29.912858159993053	258	No	13.886305431201704	14.577634931889046	High_spent_Medium_value_payments	379.0205870993608	Good
7332	49609	7	Jessica Toonkelx	46	85101065	Architect	24199.24	1951.6033333333328	3	7	6	1	Credit-Builder Loan	27	14	0.67	4	Good	784.35	34.89134644163028	259	No	13.886305431201704	14.577634931889046	High_spent_Medium_value_payments	216.24770359491043	Good
7333	49609	8	Jessica Toonkelx	46	85101065	Architect	24199.24	1951.6033333333328	3	7	6	1	Credit-Builder Loan	29	14	0.67	4	Good	784.35	38.036707094098304	260	No	13.886305431201704	14.577634931889046	High_spent_Small_value_payments	393.06860256952285	Good
7338	8970	1	Lashx	47	902996202	Musician	28587.29	2621.2741666666666	4	1	7	0	No Data	0	2	1.22	0	Good	1496.38	32.11737766868046	290	No	0	70.03444642504422	Low_spent_Small_value_payments	366.1670524695919	Good
7339	8970	2	Lashx	47	902996202	Musician	28587.29	2621.2741666666666	4	1	7	0	No Data	0	2	1.22	0	Good	1496.38	27.752090381640453	291	No	0	70.03444642504422	Low_spent_Small_value_payments	422.3902826750657	Good
7340	8970	3	Lashx	47	902996202	Musician	28587.29	2621.2741666666666	4	1	7	0	No Data	0	4	1.22	0	Good	1496.38	30.014789662514406	292	No	0	70.03444642504422	Low_spent_Small_value_payments	416.4181361132461	Good
7341	8970	4	Lashx	47	902996202	Musician	28587.29	2621.2741666666666	4	1	7	0	No Data	0	2	1.22	0	Good	1496.38	34.26125933862292	293	NM	0	70.03444642504422	Low_spent_Small_value_payments	463.3843518729824	Good
7342	8970	5	Lashx	47	902996202	Musician	28587.29	2621.2741666666666	4	1	7	0	No Data	4	2	3.22	1	Good	1496.38	36.65870651727915	294	No	0	70.03444642504422	Low_spent_Large_value_payments	321.5030365889033	Good
7343	8970	6	Lashx	47	902996202	Musician	28587.29	2621.2741666666666	4	1	7	0	No Data	0	2	1.22	1	Good	1496.38	28.714813149093622	295	No	0	70.03444642504422	Low_spent_Large_value_payments	447.46526299985567	Good
7344	8970	7	Lashx	47	902996202	Musician	28587.29	2621.2741666666666	4	1	7	0	No Data	0	2	1.22	1	Good	1496.38	27.83258805167875	296	No	0	70.03444642504422	High_spent_Medium_value_payments	417.9811282398661	Good
7345	8970	8	Lashx	48	902996202	Musician	28587.29	2621.2741666666666	4	1	7	0	No Data	0	2	1.22	1	Good	1496.38	28.10611882257154	297	No	0	70.03444642504422	Low_spent_Large_value_payments	408.9248535179501	Good
7350	35112	1	Ernest Scheyderr	31	137965829	Manager	16578.115	1426.5095833333337	3	5	15	2	Student Loan, and Not Specified	10	16	13.29	2	Standard	1054.86	34.12223746326529	273	Yes	21.42597208431386	25.856414547455763	High_spent_Medium_value_payments	345.3685717015637	Standard
7351	35112	2	Ernest Scheyderr	31	137965829	Manager	16578.115	1426.5095833333337	3	5	15	2	Student Loan, and Not Specified	10	13	13.29	2	Standard	1054.86	35.677357846737266	274	Yes	21.42597208431386	25.856414547455763	Low_spent_Small_value_payments	353.0481869304158	Standard
7352	35112	3	Ernest Scheyderr	32	137965829	Manager	16578.115	1426.5095833333337	3	5	15	2	Student Loan, and Not Specified	10	13	13.29	2	Standard	1054.86	35.73134519260324	275	Yes	21.42597208431386	25.856414547455763	High_spent_Medium_value_payments	342.9336539912948	Standard
7353	35112	4	Ernest Scheyderr	32	137965829	Manager	16578.115	1426.5095833333337	3	5	15	2	Student Loan, and Not Specified	9	13	8.29	2	Standard	1054.86	38.49923982945248	276	Yes	21.42597208431386	25.856414547455763	High_spent_Small_value_payments	327.0782449284732	Standard
7354	35112	5	Ernest Scheyderr	32	137965829	Manager	16578.115	1426.5095833333337	3	5	15	2	Student Loan, and Not Specified	10	13	13.29	7	Standard	1054.86	23.695653496688408	277	NM	21.42597208431386	25.856414547455763	Low_spent_Small_value_payments	290.73422304721265	Standard
7355	35112	6	Ernest Scheyderr	32	137965829	Manager	16578.115	1426.5095833333337	3	5	15	2	Student Loan, and Not Specified	10	12	17.29	7	Standard	1054.86	29.04880468121182	278	Yes	21.42597208431386	25.856414547455763	Low_spent_Medium_value_payments	347.3128567898549	Standard
7356	35112	7	Ernest Scheyderr	32	137965829	Manager	16578.115	1426.5095833333337	3	5	15	2	Student Loan, and Not Specified	10	12	13.29	7	Standard	1054.86	37.885085985704414	279	Yes	21.42597208431386	25.856414547455763	Low_spent_Small_value_payments	251.1709289596835	Standard
7357	35112	8	Ernest Scheyderr	32	137965829	Manager	16578.115	1426.5095833333337	3	5	15	2	Student Loan, and Not Specified	10	13	13.29	7	Standard	1054.86	33.19470505775127	280	Yes	21.42597208431386	25.856414547455763	Low_spent_Small_value_payments	323.85435911926857	Standard
7362	26671	1	en Klaymant	20	941624990	Writer	74647.4	6327.616666666666	6	5	20	6	Not Specified, Not Specified, Not Specified, Mortgage Loan, Student Loan, and Auto Loan	52	17	26.16	8	Bad	4167.43	26.03835259956693	159	Yes	309.5754020995854	59.456790003768255	High_spent_Large_value_payments	420.8247655916745	Standard
7363	26671	2	en Klaymant	20	941624990	Writer	74647.4	6327.616666666666	6	5	20	6	Not Specified, Not Specified, Not Specified, Mortgage Loan, Student Loan, and Auto Loan	52	14	26.16	8	Bad	4167.43	32.84289151317562	160	Yes	309.5754020995854	59.456790003768255	High_spent_Large_value_payments	503.7294746	Standard
7364	26671	3	en Klaymant	20	941624990	Writer	74647.4	6327.616666666666	6	5	20	6	Not Specified, Not Specified, Not Specified, Mortgage Loan, Student Loan, and Auto Loan	52	17	26.16	8	Bad	4167.43	31.659758430618485	161	Yes	309.5754020995854	59.456790003768255	High_spent_Large_value_payments	401.6150314387567	Standard
7365	26671	4	en Klaymant	20	941624990	Writer	74647.4	6327.616666666666	6	5	20	6	Not Specified, Not Specified, Not Specified, Mortgage Loan, Student Loan, and Auto Loan	52	17	26.16	8	Bad	4167.43	35.71557291866193	162	NM	309.5754020995854	59.456790003768255	High_spent_Small_value_payments	441.9150274	Standard
7366	26671	5	en Klaymant	20	941624990	Writer	74647.4	6327.616666666666	6	5	20	6	Not Specified, Not Specified, Not Specified, Mortgage Loan, Student Loan, and Auto Loan	52	17	26.16	8	Bad	4167.43	31.68085601195186	163	Yes	309.5754020995854	59.456790003768255	Low_spent_Medium_value_payments	49.333565080060346	Standard
7367	26671	6	en Klaymant	20	941624990	Writer	74647.4	6327.616666666666	6	5	20	6	Not Specified, Not Specified, Not Specified, Mortgage Loan, Student Loan, and Auto Loan	49	17	26.16	8	Bad	4167.43	38.342253811873945	164	Yes	309.5754020995854	59.456790003768255	High_spent_Large_value_payments	404.8689544775008	Standard
7368	26671	7	en Klaymant	20	941624990	Writer	74647.4	6327.616666666666	6	5	20	6	Not Specified, Not Specified, Not Specified, Mortgage Loan, Student Loan, and Auto Loan	52	20	26.16	13	Bad	4167.43	32.43130358326144	165	Yes	309.5754020995854	59.456790003768255	High_spent_Large_value_payments	469.22443270988447	Standard
7369	26671	8	en Klaymant	20	941624990	Writer	74647.4	6327.616666666666	6	5	20	6	Not Specified, Not Specified, Not Specified, Mortgage Loan, Student Loan, and Auto Loan	52	17	26.16	13	Bad	4167.43	34.936324684015624	166	NM	309.5754020995854	59.456790003768255	High_spent_Large_value_payments	432.7180212795076	Standard
7374	18481	1	Sharpq	43	696848348	Mechanic	34766.06	3133.171666666666	0	1	11	3	Home Equity Loan, Auto Loan, and Home Equity Loan	6	4	5.71	0	Good	1374.23	32.026208704403764	190	No	78.09310673608609	37.90995388730947	Low_spent_Small_value_payments	186.04589518011704	Good
7375	18481	2	Sharpq	43	696848348	Mechanic	34766.06	3133.171666666666	0	1	11	3	Home Equity Loan, Auto Loan, and Home Equity Loan	4	5	12.71	0	Good	1374.23	28.660070215888933	191	No	78.09310673608609	37.90995388730947	High_spent_Medium_value_payments	376.2366463524526	Good
